Track Name,Artist Name,Track ID,Album ID,Artist ID,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Time Signature,Mode,Duration (ms),Popularity
How Many Drinks?,Miguel,5ctk3VJoHoURSiwkCJn2bf,21XMv0TCsnhWPt7MNVvkzD,360IAlyVv4PCEVjgyMZrxK,r&b,0.379,0.608,-7.011,0.134,0.00311,0.000614,0.248,0.241,81.822,0,4,0,272987,62
Thinkin Bout You,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,392p3shh2jkxUxY2VHvlH8,2h93pZq0e7k5yf4dywlkpM,r&b,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,0,4,1,200747,72
Beg For It,Chris Brown,0eJOr5krUsBTTgeytfXekh,6i3z8Mi2dAmXDtg4RrgBnl,7bXgB6jMjp9ATFy66eO08Z,r&b,0.479,0.433,-6.878,0.0455,0.164,0,0.0732,0.324,58.396,0,4,0,224280,0
So Anxious,Ginuwine,2zbjlcLi1VQWqDNYdhyx1l,0yfC7hiO3iAaVvNCVcwjVY,7r8RF1tN2A4CiGEplkp1oP,r&b,0.733,0.395,-11.959,0.0366,0.279,2.37e-06,0.468,0.661,96.085,6,4,0,276067,71
Under,Pleasure P,48TPQWN8wy8vgJ0rKWM0z3,0jIA4y3EGDkw8QB5HlLWwK,6dROiL44pIQZVNZ6Bc0OJO,r&b,0.675,0.678,-7.151,0.0625,0.202,1.49e-06,0.144,0.474,119.986,5,4,0,231160,48
Naked,Marques Houston,5T5Pw92vDWaOpTrjFU3w9q,6VHRbyX5NMPym8igIJ1MKY,1goOx6gnQdUllLfSMsL4Rt,r&b,0.752,0.514,-6.507,0.268,0.0889,8.98e-06,0.0987,0.409,59.985,9,4,1,266533,0
Sweet Love,Chris Brown,07G7QChlEGW0d4goT0AvXU,6sAeDMYVsr4YUFA8aWk4yj,7bXgB6jMjp9ATFy66eO08Z,r&b,0.631,0.759,-4.622,0.048,0.00593,0,0.235,0.698,139.901,4,4,1,200000,0
Could've Been (feat. Bryson Tiller),H.E.R.,6oEVnWKgPqIEPc53OYDNqG,0IMTA2Wz6p8CNZ0MDK2zvg,3Y7RZ31TRPVadSFVy1o8os,r&b,0.45,0.352,-11.733,0.267,0.649,3.8e-06,0.249,0.408,102.679,1,4,0,252747,73
Love Songs,Kaash Paige,6ABrDJwa6iVFuT1O1F9ZUm,4vL7paKcyH9alU9RW6oRtg,0f2YkMXwFNJNSX7MymevKE,r&b,0.654,0.367,-10.203,0.0938,0.825,0.000505,0.106,0.489,119.986,5,4,1,148629,0
Playing Games,Summer Walker,4hWgC5BV5M7EtTleKVXNxw,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.759,0.413,-7.282,0.0494,0.7,0,0.14,0.403,115.893,11,4,0,143667,67
Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,2xyx0o4xNOLLjBSbOOdcbA,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.726,0.408,-6.606,0.0614,0.603,0,0.225,0.459,115.918,11,4,0,143227,75
Girls Need Love (with Drake) - Remix,Summer Walker,14SaZBTjxlorHJQxXh01Hu,4hTM8jZ8DCCqglmZUDMSPz,57LYzLEk2LcFghVwuWbcuS,r&b,0.656,0.432,-9.481,0.217,0.443,0,0.132,0.0897,97.022,6,4,0,222374,76
Triggered (freestyle),Jhené Aiko,3PAptX72PPmjj1Igms0zjo,2svsn7JwsFVNSrlqdmmppd,5ZS223C6JyBfXasXxrRqOk,r&b,0.471,0.411,-9.5,0.295,0.81,0,0.135,0.363,89.484,0,1,1,211227,59
Who Hurt You?,Daniel Caesar,23c9gmiiv7RCu7twft0Mym,15M9pZ8gsdoN67yLjyQ039,20wkVLutqVOYrc0kxFs7rA,r&b,0.649,0.493,-7.645,0.11,0.586,0.000167,0.0667,0.277,104.542,11,4,0,231964,71
You,Jacquees,01jIO8SJFnpSiNLH1JaBZ5,03AdJ15pTDdmxry6qkKwlO,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.735,0.453,-8.264,0.0602,0.413,0,0.104,0.335,115.002,8,4,0,217387,68
Shot Clock,Ella Mai,2GlATHCDbLW7xq5BE0Bz5g,67ErXRS9s9pVG8JmFbrdJ0,7HkdQ0gt53LP4zmHsL0nap,r&b,0.512,0.512,-6.008,0.285,0.654,0,0.148,0.434,95.11,4,1,0,201609,64
Best Part (feat. Daniel Caesar),H.E.R.,4OBZT9EnhYIV17t4pGw7ig,0pV0Mx07aMApIpF19oSQgY,3Y7RZ31TRPVadSFVy1o8os,r&b,0.473,0.371,-10.219,0.0405,0.795,0,0.109,0.413,75.208,4,4,0,209400,76
No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,1BfLzaTFI5qKsAAk0Ae6aV,7bXgB6jMjp9ATFy66eO08Z,r&b,0.696,0.454,-6.756,0.153,0.123,0,0.155,0.136,92.928,1,4,0,260640,80
Don't,Bryson Tiller,3pXF1nA74528Edde4of9CC,6eZdwrhB97A3EYx9QppGfl,2EMAnMvWE2eb56ToJVfCWs,r&b,0.765,0.356,-5.556,0.195,0.223,0,0.0963,0.189,96.991,11,4,0,198293,79
Who's,Jacquees,7AgcqeRnfXaniwk5gJoqO4,5XvqoBTu1usooqNP49Vo5x,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.693,0.573,-7.652,0.22,0.0142,0,0.0372,0.457,129.931,10,3,0,185893,63
Exchange,Bryson Tiller,43PuMrRfbyyuz4QpZ3oAwN,6eZdwrhB97A3EYx9QppGfl,2EMAnMvWE2eb56ToJVfCWs,r&b,0.525,0.433,-10.598,0.185,0.107,0,0.135,0.276,160.108,6,4,1,194613,77
Get You (feat. Kali Uchis),Daniel Caesar,7zFXmv6vqI4qOt4yGf3jYZ,3xybjP7r2VsWzwvDQipdM0,20wkVLutqVOYrc0kxFs7rA,r&b,0.658,0.294,-8.533,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,4,4,0,278180,79
Trip,Ella Mai,6CTWathupIiDs7U4InHnDA,67ErXRS9s9pVG8JmFbrdJ0,7HkdQ0gt53LP4zmHsL0nap,r&b,0.477,0.61,-5.628,0.144,0.225,0,0.107,0.358,79.882,11,4,0,213993,74
Pretty Little Fears (feat. J. Cole),6LACK,4at3d5QWnlibMVN75ECDrp,3fc97ZWLIMc1xawhxbKrh2,4IVAbR2w4JJNJDDRFP3E83,r&b,0.61,0.458,-11.336,0.36,0.696,0.000103,0.0852,0.246,192.099,9,4,1,240342,75
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,r&b,0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,4,1,196077,82
Song to You,Curlybamm,3SQjGI2Nc1WettfiYo0CbK,0RGC9U2K06fnyeObwqo9yo,5IxNlxbVqMeP8xOM7UQ1Jc,r&b,0.507,0.426,-9.657,0.0607,0.787,0,0.0895,0.353,129.699,9,4,1,195866,57
Your Peace (feat. Lil Baby),Jacquees,0AtY4uFaYBIl6tAjONkk1Z,26YNa0Q54Ls1DtQbSgrd7v,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.518,0.63,-5.968,0.199,0.00997,0,0.101,0.576,195.958,6,4,0,183920,0
On Chill (feat. Jeremih),Wale,5z51HY4ei5QhTjcvwq5Msw,0JRDNN0AuZZiwyrOWkNDXC,67nwj3Y5sZQLl72VNUHEYE,r&b,0.597,0.733,-6.017,0.41,0.134,0,0.159,0.639,171.016,1,4,1,214035,67
Ordinary People,John Legend,2ZA4uMlSZjaoWGFqP1tsLI,4W6kVnBPgcW8zDYXbRHh2J,5y2Xq6xcjJb2jVM54GHK3t,r&b,0.469,0.132,-14.001,0.0798,0.928,0,0.0873,0.36,66.989,10,3,1,281467,67
On Chill (feat. Jeremih),Wale,3dHyuTAwmdpYZ2x8SmPjsa,3ADgdzAbJtGlCJxsctMfqi,67nwj3Y5sZQLl72VNUHEYE,r&b,0.595,0.715,-6.099,0.396,0.121,0,0.126,0.592,170.957,1,4,1,214035,38
Black Heaven (feat. Keyshia Cole & J. Cole),Boosie Badazz,16I4QSIW7McKGyz5YlQU0F,6Wa9UU70x85ldCo4aeYD2N,6z7xFFHxYkE9t8bwIF0Bvg,r&b,0.381,0.699,-5.281,0.363,0.208,0,0.137,0.345,76.996,3,4,0,249627,33
Flex,Playboi Carti,2xyBvir9n474qfsOkxXMgx,4rJgzzfFHAVFhCSt2P4I3j,699OTQXzgjhIYAHMy9RyPD,r&b,0.75,0.596,-5.569,0.282,0.478,0,0.166,0.27,130.104,0,4,0,240460,68
Rose In Harlem,Teyana Taylor,38HcgcQC4suvti0Sa0e5yc,0mwf6u9KVhZDCNVyIi6JuU,4ULO7IGI3M2bo0Ap7B9h8a,r&b,0.543,0.567,-5.241,0.129,0.468,0,0.171,0.351,143.744,2,4,0,222828,59
Gonna Love Me,Teyana Taylor,3nXrCAE44KlevAkQB2XWcN,0mwf6u9KVhZDCNVyIi6JuU,4ULO7IGI3M2bo0Ap7B9h8a,r&b,0.514,0.506,-7.095,0.28,0.402,2.56e-05,0.191,0.312,88.044,10,4,0,166998,69
Lie To Me,Ne-Yo,1esIJxNe8G5uljudKAuKn6,6dTn9vJSxVTIGm4Cu5dH4x,21E3waRsmPlU7jZsS13rcj,r&b,0.623,0.661,-6.676,0.0418,0.408,5.54e-06,0.172,0.14,133.002,7,4,1,267093,35
Show Me Love (feat. Miguel),Alicia Keys,0XPlSuCVQ1nOhzTpFgnDSz,0iHBfyXdfH9Fpeh8BPsVJP,3DiDSECUqqY1AuBP8qtaIa,r&b,0.531,0.491,-5.47,0.042,0.447,0,0.0703,0.521,129.38,5,4,0,194998,5
Picture This,Marvin Dark,5mgQRhZv2SKU9LyZ54ctdu,6t1aMNxWXxDbg9IJC1gm9M,52pRSMo0NAUvqFzScMm8Iz,r&b,0.659,0.483,-7.776,0.0547,0.445,0,0.15,0.313,104.86,5,4,0,228728,43
Focus on You,Vedo,33rgV3HDjI3RzWnnlGLxb1,2bIFtqMOh5jjfmqUO7DDDR,3wVXTWabe3viT0jF7DfjOL,r&b,0.759,0.471,-7.108,0.321,0.557,0,0.0964,0.494,113.12,1,4,0,203259,41
Do It Nasty,Vedo,3AMS0l5pA3IBGWrgDILSYl,2bIFtqMOh5jjfmqUO7DDDR,3wVXTWabe3viT0jF7DfjOL,r&b,0.853,0.428,-7.829,0.146,0.177,0,0.0829,0.159,121.923,7,4,1,190981,47
Sex Playlist,Vedo,2QPXBfLxabUf4lemnV6pA4,2bIFtqMOh5jjfmqUO7DDDR,3wVXTWabe3viT0jF7DfjOL,r&b,0.767,0.523,-8.063,0.14,0.392,0,0.0736,0.285,98.062,6,4,1,242155,45
4 Walls,Vedo,5Wcw2hbK2bXYlNpEb07gL5,3A8RsxbFtSzRU2hs7eT1UL,3wVXTWabe3viT0jF7DfjOL,r&b,0.676,0.442,-7.745,0.0366,0.733,0,0.15,0.739,127.955,2,4,0,211810,63
I Think I Love You,Phora,39stgJx17gXBtxvPGlVJfl,1oFksvVLDx9IJhgWV2eiyv,5XDJlfdfbGNJrOJJNxTcdq,r&b,0.544,0.446,-11.735,0.536,0.607,0,0.0923,0.469,115.192,6,5,1,210452,28
Drunk Dialing...LODT,Summer Walker,0pzWCDSuVRX7m95EFOxVa0,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.556,0.437,-7.194,0.178,0.604,0,0.201,0.112,125.662,9,3,1,134440,61
Drive By,Eric Bellinger,1kEINOBYcSCQ5RwkP65g2A,7KNNWIPBk4Josbqhfa2KI3,7ibAWtDtmEfaVhc1FJ3Vl9,r&b,0.415,0.616,-8.009,0.205,0.648,0,0.0974,0.484,128.088,1,4,0,178587,68
Moist,Eric Bellinger,2epnWVNLZ00j86YG5X62Hx,7D1dRxRKV1HULOSuU3HOqS,7ibAWtDtmEfaVhc1FJ3Vl9,r&b,0.677,0.691,-6.357,0.353,0.0756,0,0.693,0.35,99.933,10,4,0,200979,63
She Don't (feat. Ty Dolla $Ign),Ella Mai,01JPQ87UHeGysPVwTqMJHK,0AoPcGhCHaz9K96DoJoKlu,7HkdQ0gt53LP4zmHsL0nap,r&b,0.649,0.478,-7.503,0.0481,0.274,0,0.176,0.151,99.967,7,4,0,264098,69
Creation (H.E.R.),Dave Hollister,0nxkVSwDNX8M46ejw7ltuS,5zG3WqjlDBKbQrZICC7Pci,5Z1reBuaReg2pg72I2mnMm,r&b,0.625,0.55,-7.505,0.0984,0.321,0,0.158,0.54,121.981,0,4,0,242814,0
Supernova,Ansel Elgort,2ZIZXWnU52s0C75sPYiwvh,3r3dVv6zbdYgWmfasdMNBR,59mjRp0i1B8oWSSMmGWJlJ,r&b,0.766,0.622,-5.292,0.101,0.0639,0,0.207,0.679,140.076,5,4,0,191493,67
Shot For Me,Drake,6Z01gUquJsjJC67uNWm6P0,6X1x82kppWZmDzlXXK3y3q,3TVXtAsR1Inumwj472S9r4,r&b,0.566,0.465,-11.714,0.235,0.0555,0,0.567,0.177,143.015,2,4,1,224720,64
Nights Like This (feat. Ty Dolla $ign),Kehlani,6ZRuF2n1CQxyxxAAWsKJOy,73ZvpuYhKDr2FW4vlPsTpW,0cGUm45nv7Z6M6qdXYQGTX,r&b,0.61,0.725,-5.131,0.15,0.367,0,0.154,0.291,146.163,8,4,1,201788,76
Perfect,Jacquees,0FGcrHLP39q3vd0JALN7i3,3N1TB3dK4eC44E92ByGJy6,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.444,0.444,-9.774,0.0571,0.0886,0,0.0382,0.241,127.21,7,3,1,198818,32
The First Time,Elliott Trent,4HQYvC3uJxW3KDGxMln19H,1RU73G8QNuMhx78w986HKh,4U6sGpoCZvYkwmwB3VtRTW,r&b,0.691,0.381,-13.269,0.235,0.594,0,0.109,0.364,109.918,2,4,0,240091,56
Slow,Vedo,4ne5HQZKB99ZWMlfacEODq,0iIQUJIfvSw29RxHsfRRnk,3wVXTWabe3viT0jF7DfjOL,r&b,0.697,0.456,-8.588,0.0657,0.0921,0,0.137,0.341,103.026,8,4,1,199028,45
Heat (feat. Gunna),Chris Brown,1GIYmwtBbPSHrqcSaukZck,1BfLzaTFI5qKsAAk0Ae6aV,7bXgB6jMjp9ATFy66eO08Z,r&b,0.619,0.613,-5.83,0.0796,0.0614,0,0.117,0.483,82.419,0,4,1,232733,66
Ocean (feat. Jacquees),TK Kravitz,2yI8omCrTAyrTcK7NRppu7,3zTN3hhVzNr1xr6bulWF97,65rDIPdQD7ijLSOq32cMXo,r&b,0.709,0.264,-17.696,0.186,0.268,0,0.24,0.341,133.858,1,4,0,219437,56
Dangerous (feat. Jeremih and PnB Rock),Meek Mill,3lb5fWSG2p7x8ik8HN9oFR,6UYZEYjpN1DYRW0kqFy9ZE,20sxb77xiYeusSH8cVdatc,r&b,0.734,0.493,-7.528,0.308,0.0467,0,0.0477,0.562,86.043,0,4,1,233750,65
Stretch You Out (feat. A Boogie wit da Hoodie),Summer Walker,4Qxn47gWPSucovKrMyRf1z,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.64,0.519,-6.757,0.188,0.25,0,0.0883,0.252,103.359,1,4,0,143493,65
Slide,H.E.R.,2rTnVB1bvwxHtaIl4uVu7f,6b3LhhX9Lt2861Dsh3ZCC2,3Y7RZ31TRPVadSFVy1o8os,r&b,0.832,0.469,-9.141,0.339,0.0807,8.26e-06,0.207,0.197,97.023,10,4,0,238321,68
How You Want It?,Teyana Taylor,0rbnYyj0Zq2pNJSzWqtf4g,3dPk7WASa1GmL7vluAP4ff,4ULO7IGI3M2bo0Ap7B9h8a,r&b,0.492,0.698,-2.801,0.184,0.292,0,0.0989,0.749,94.59,5,4,0,222213,55
Yvette,Vedo,2dPERaR67UjUmksgkPGXD3,75ZYRhnxe1kIJMTZ9KY71Y,3wVXTWabe3viT0jF7DfjOL,r&b,0.491,0.451,-8.682,0.305,0.232,0,0.106,0.537,64.132,4,5,1,228598,35
Best Mistake,Ariana Grande,70yhaHLp9STtzI2Kzba6Tr,6EVYTRG1drKdO8OnIQBeEj,66CXWjxzNUsdJxJ2JdwvnR,r&b,0.654,0.578,-6.897,0.449,0.546,0,0.112,0.233,143.867,6,4,1,233733,64
Heart 4 Sale,Rod Wave,6JjCS3FuQ1VpRuqKJ5Z33W,6qoFU4n57agQlV41x1UjyT,45TgXXqMDdF8BkjA83OM7z,r&b,0.862,0.458,-7.179,0.34,0.28,0.000282,0.113,0.566,149.048,4,4,0,176035,36
Heart On Ice,Rod Wave,6fWa5CRgy0z30OeGZyMBvD,3M7JdMPr8cOC2fboCXQh7s,45TgXXqMDdF8BkjA83OM7z,r&b,0.733,0.389,-8.468,0.0738,0.0513,0,0.141,0.244,157.878,10,3,0,159670,49
Wish I Never,JOEY,7b5OtNkMvk6Zd14XoqO1NE,65XjOjwwAN6VjYErBOwNeh,1vcDLy32zp0Y4hPMCCiLIW,r&b,0.555,0.467,-9.638,0.124,0.238,0,0.0936,0.149,119.399,5,4,0,278504,0
Slide,H.E.R.,2rTnVB1bvwxHtaIl4uVu7f,6b3LhhX9Lt2861Dsh3ZCC2,3Y7RZ31TRPVadSFVy1o8os,r&b,0.832,0.469,-9.141,0.339,0.0807,8.26e-06,0.207,0.197,97.023,10,4,0,238321,68
Might Cuff U,B. Smyth,7qLrmLaBg60n94YZFxKU0C,6xbOKCIwMoRbScTDnfIBBB,76JyRfZDqhAIow2Awv91iW,r&b,0.781,0.461,-5.462,0.13,0.341,0,0.0846,0.496,123.982,8,4,0,202834,45
Set It Off,Bryson Tiller,1oQQ5pf4hft7C3s75B8fXb,7nn2Iaphg0Vc1NCGULkhVo,2EMAnMvWE2eb56ToJVfCWs,r&b,0.538,0.507,-10.181,0.177,0.549,1.11e-06,0.231,0.27,145.967,7,4,0,217200,52
Self Righteous,Bryson Tiller,n/a,n/a,n/a,r&b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0
Girlfriend,Heavy Weight,0ByMEtOAATIdWkuYMIYnTv,5TIMTrEuwMp8siTWFIlYLd,5a93v7K0tRAdG6e0qGz38J,r&b,0.563,0.35,-9.981,0.371,0.472,0,0.107,0.587,114.139,11,4,0,236591,62
B.E.D.,Jacquees,1B6TmCvKjC4dopBohVW51x,03AdJ15pTDdmxry6qkKwlO,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.739,0.536,-6.501,0.0587,0.00368,0,0.0968,0.193,122.022,1,4,1,236147,69
All The Time,Jeremih,0USZx50eApN045zIIyjePN,0FLBYsbtkgS11YvAnJc0Ct,3KV3p5EY4AvKxOlhGHORLg,r&b,0.675,0.44,-9.298,0.349,0.545,6.24e-06,0.197,0.0338,109.823,9,4,0,264200,71
Blame,Bryson Tiller,6S5dMjMifQYmyTu1mX4f8P,2OOcufzAxz4qgzadyJaEty,2EMAnMvWE2eb56ToJVfCWs,r&b,0.729,0.38,-8.558,0.099,0.0319,5.01e-05,0.119,0.323,114.975,11,4,0,127029,64
Truth Is,Vedo,3lrkDy6lS8th6H5pBmx0wh,2bIFtqMOh5jjfmqUO7DDDR,3wVXTWabe3viT0jF7DfjOL,r&b,0.658,0.476,-8.617,0.243,0.535,0,0.0933,0.545,97.055,5,4,0,198557,40
Baby Do Those Things,Dave Hollister,7K6A2Ji1CFfstURr8omfwY,4RAdejYefemd3MheNb0bNF,5Z1reBuaReg2pg72I2mnMm,r&b,0.672,0.469,-5.593,0.0364,0.0148,9.3e-06,0.342,0.425,125.074,5,4,0,253333,29
Bang Your Line (feat. Ty Dolla $ign),ELHAE,2v63nsrBRoEkFZGKaTXA2q,0pS5viLdYfLg4fGDfXK81B,6TrQLQR8tUluPbmdPy6jqY,r&b,0.62,0.418,-9.131,0.237,0.209,0,0.111,0.301,96.438,0,4,0,224880,48
Girls Need Love (V-Mix),Vedo,79sYN8CwQMVwA4wNXg1RVt,7gBKsFn9HcjdrwmH6WK3uw,3wVXTWabe3viT0jF7DfjOL,r&b,0.754,0.436,-9.183,0.392,0.449,0,0.104,0.402,97.094,6,4,0,258247,20
Karrueche,SSG Splurge,0nDDfRgs0nd7yY1jiRhiIS,1E3etXzB8vM9maFX3z7Ck9,5mU4H1cbfHpKYuyhNnA3PC,r&b,0.79,0.49,-6.049,0.325,0.0286,0,0.185,0.563,129.859,8,4,0,141584,28
Sin City,Chrishan,2Eb367lyxqaHt6sLNANyrr,1NIipDbSj32TTkbXCDOUZn,454dNdHX9g5srLyya64MaN,r&b,0.886,0.225,-11.437,0.457,0.676,0,0.0938,0.387,120.1,4,4,1,212000,59
Clouded,Brent Faiyaz,2J6OF7CkpdQGSfm1wdclqn,3vi20DRHkqv4HyVg9Rt9wC,3tlXnStJ1fFhdScmQeLpuG,r&b,0.583,0.344,-8.765,0.0559,0.774,0,0.143,0.581,65.203,2,3,1,110129,74
Let Me Know,Brent Faiyaz,0dJhXJKZTpiaxTUc7uItIN,3vi20DRHkqv4HyVg9Rt9wC,3tlXnStJ1fFhdScmQeLpuG,r&b,0.743,0.548,-6.545,0.0947,0.175,0.00018,0.088,0.558,85.017,6,4,0,215058,63
Vixen,Miguel,3HBZIY3FVzXu6YjhExNqWe,493HYe7N5pleudEZRyhE7R,360IAlyVv4PCEVjgyMZrxK,r&b,0.427,0.499,-6.213,0.0601,0.392,0,0.389,0.338,82.523,0,4,0,181533,58
Finesse,Drake,2WP8G2pdddDmnh1xbfKBOI,1ATL5GLyefJaxhQzSPVrLX,3TVXtAsR1Inumwj472S9r4,r&b,0.807,0.319,-8.152,0.0581,0.133,0.000338,0.101,0.299,94.992,0,4,0,182080,71
The Take (feat. Chris Brown),Tory Lanez,0Odu228D0yGcFySGuxU4rY,6vVhekA9LRg0MWIQaxI37f,2jku7tDXc6XoB6MO2hFuqg,r&b,0.464,0.547,-8.137,0.339,0.0511,0,0.155,0.423,67.003,7,4,0,221492,73
Jennifer,Trinidad Cardona,5ZJ9wxMqAhIOekYLmukc2L,1VfJIxmeCnwRI7VTPZiAej,4wP1kxjUsc9IR4Iy2smL7o,r&b,0.757,0.769,-6.291,0.0992,0.518,0,0.334,0.774,124.129,5,4,0,213540,61
And I,MO3,1aPvOzpOLLp8N0DBLKsv6z,71m5IVXmSm8SXXkx5W9bH4,44JEJiBvti7NiEhAfzWstv,r&b,0.581,0.648,-5.468,0.398,0.536,0,0.13,0.768,126.013,10,4,0,202529,0
None Of Your Concern (feat. Big Sean),Jhené Aiko,75MSZRbAbQuzfUV3Pefvut,5jlE1zlhT3mEWw0mRpN920,5ZS223C6JyBfXasXxrRqOk,r&b,0.437,0.517,-9.329,0.225,0.856,0,0.109,0.373,82.757,9,4,0,259387,63
B.S. (feat. H.E.R.),Jhené Aiko,63wx9vdskaXbYxyDx4oJCZ,5jlE1zlhT3mEWw0mRpN920,5ZS223C6JyBfXasXxrRqOk,r&b,0.617,0.525,-10.426,0.12,0.554,1.1e-06,0.135,0.377,135.781,8,4,0,212867,72
P*$$Y Fairy (OTW),Jhené Aiko,3Rs9jOQ2FlVgS6vYXPoAVm,5jlE1zlhT3mEWw0mRpN920,5ZS223C6JyBfXasXxrRqOk,r&b,0.523,0.458,-9.015,0.214,0.634,0,0.102,0.345,129.264,7,4,0,221040,53
Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko,2yUy5eFAFWAichjrySJWA2,5jlE1zlhT3mEWw0mRpN920,5ZS223C6JyBfXasXxrRqOk,r&b,0.415,0.674,-8.134,0.335,0.131,0,0.202,0.867,134.769,1,4,0,188160,59
Real Luv (feat. Summer Walker),Moneybagg Yo,6BuTO7L1k13ZWygo1coYu7,6Wq84YPRzpAIY8CEeluUlv,3tJoFztHeIJkJWMrx0td2f,r&b,0.775,0.56,-6.377,0.0798,0.023,0,0.105,0.159,97.0,1,4,1,199823,46
Come Closer (feat. Queen Naija),A Boogie Wit da Hoodie,3UhRsQVrELOATEiY7E9X2T,3r5hf3Cj3EMh1C2saQ8jyt,31W5EY0aAly4Qieq6OFu6I,r&b,0.741,0.556,-6.647,0.0947,0.22,0,0.0981,0.616,140.056,7,4,0,156512,62
Rehab (Winter In Paris),Brent Faiyaz,0zWbYGQq5O1KQd0iqzgjP6,3vi20DRHkqv4HyVg9Rt9wC,3tlXnStJ1fFhdScmQeLpuG,r&b,0.549,0.242,-11.692,0.038,0.809,8.1e-05,0.127,0.286,144.211,5,4,1,180304,71
Prada Process (feat. 6lack),Guapdad 4000,4PlUOD3mMvThbtApCjop8w,0j5nKraR0Kj5QGmYL9zcHl,0NcPKaSNIHAM2RfioH9vMT,r&b,0.57,0.63,-6.765,0.458,0.463,0,0.111,0.501,84.537,1,4,0,198717,0
Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,1njRzdfGNUY2RZU0lVO787,0cZAE6guibfcYmTZD7hiae,31W5EY0aAly4Qieq6OFu6I,r&b,0.512,0.623,-6.553,0.0808,0.0187,0,0.13,0.219,112.15,9,5,0,183589,61
Secret (feat. Summer Walker),21 Savage,67lKDoCZbRCJDa4RT68eme,5wZsPqpKY7l4dpmRSrDm1Q,1URnnhqYAYcrqrcwql10ft,r&b,0.727,0.496,-10.386,0.178,0.0893,0.00011,0.0987,0.504,130.061,5,4,0,210462,61
No Idea,Don Toliver,7AzlLxHn24DxjgQX73F9fU,7z4GhRfLqfSkqrj5F3Yt2B,4Gso3d4CscCijv0lmajZWs,r&b,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,6,4,0,154424,81
Bang Your Line (feat. Ty Dolla $ign),ELHAE,2v63nsrBRoEkFZGKaTXA2q,0pS5viLdYfLg4fGDfXK81B,6TrQLQR8tUluPbmdPy6jqY,r&b,0.62,0.418,-9.131,0.237,0.209,0,0.111,0.301,96.438,0,4,0,224880,48
Come Thru (with Usher),Summer Walker,3TTMUI5dFcbeNSDTTDY9M8,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.679,0.728,-3.092,0.154,0.159,0,0.107,0.46,152.001,5,4,0,181013,72
Own It,Ella Mai,3DRG5CJplWKyNDc8z2It8T,67ErXRS9s9pVG8JmFbrdJ0,7HkdQ0gt53LP4zmHsL0nap,r&b,0.527,0.543,-4.996,0.0589,0.112,1.71e-06,0.355,0.397,106.706,4,4,0,251497,47
To My Bed,Chris Brown,0tziUunf3RxiJiNu3KbumC,3zak0kNLcOY5vFcB3Ipskp,7bXgB6jMjp9ATFy66eO08Z,r&b,0.71,0.497,-8.027,0.138,0.073,0,0.136,0.412,106.071,1,4,0,273353,55
Inside feat. Trey Songz,Jacquees,1yIEiamPoVQGpFsYaImNFY,03AdJ15pTDdmxry6qkKwlO,4tMm1dU6Gn04VAZ9ClHcIZ,r&b,0.71,0.578,-5.84,0.0604,0.0163,0,0.246,0.512,125.969,11,4,0,248467,51
Deep,Summer Walker,3LfHBTYZBTqmz43tvVXJBd,4hTM8jZ8DCCqglmZUDMSPz,57LYzLEk2LcFghVwuWbcuS,r&b,0.646,0.335,-9.915,0.247,0.626,1.3e-05,0.107,0.419,167.927,3,4,0,92093,69
I'll Kill You (feat. Jhené Aiko),Summer Walker,7EkiMl81fUHVwpItgtzI4r,1qgJNWnPIeK9rx7hF8JCPK,57LYzLEk2LcFghVwuWbcuS,r&b,0.679,0.443,-8.528,0.153,0.427,0,0.106,0.363,104.049,10,4,0,179973,70
